,State/Province,Postcode,Store Number,City,Country,Population,Median Age,Household Income,Per Capita Income,Latitude,Longitude,Poverty Count,Race White,Race African American,Race American Indian,Race Asian,Race Pacific Islander,Race Two or More,ageCategory,ageBinned,householdCategory,householdBinned
2574,KY,40214.0,1,Louisville,US,45370.0,38.0,40428.0,20628.0,38.2,-85.76,8945.0,31951.0,7310.0,174.0,3461.0,17.0,3583.0,3,"(35, 55]",1,"(0, 60000]"
2575,KY,40216.0,1,Louisville,US,41358.0,39.8,38962.0,21090.0,38.17,-85.83,7442.0,24693.0,14865.0,13.0,214.0,0.0,2909.0,3,"(35, 55]",1,"(0, 60000]"
2576,KY,40218.0,2,Louisville,US,31971.0,34.3,36552.0,21245.0,38.21,-85.67,6266.0,17940.0,11232.0,100.0,1080.0,0.0,2166.0,2,"(18, 35]",1,"(0, 60000]"
2577,KY,40219.0,1,Louisville,US,40370.0,35.9,42141.0,21016.0,38.14,-85.67,9470.0,27664.0,8740.0,44.0,1244.0,0.0,3074.0,3,"(35, 55]",1,"(0, 60000]"
2578,KY,40220.0,2,Louisville,US,33009.0,39.9,52155.0,31076.0,38.22,-85.59,3514.0,24731.0,5891.0,24.0,996.0,0.0,2247.0,3,"(35, 55]",2,"(0, 60000]"
2579,KY,40222.0,6,Louisville,US,21021.0,43.6,62028.0,46449.0,38.28,-85.58,1513.0,18218.0,1098.0,90.0,1023.0,0.0,971.0,3,"(35, 55]",2,"(60000, 120000]"
2580,KY,40241.0,4,Louisville,US,29891.0,41.8,76642.0,42258.0,38.31,-85.56,1776.0,23547.0,3275.0,33.0,2163.0,0.0,1498.0,3,"(35, 55]",2,"(60000, 120000]"
2581,KY,40243.0,3,Middletown,US,10361.0,44.3,61836.0,35786.0,38.25,-85.52,723.0,9168.0,590.0,60.0,288.0,9.0,369.0,3,"(35, 55]",2,"(60000, 120000]"
2582,KY,40245.0,1,Louisville,US,32896.0,39.7,105791.0,47275.0,38.29,-85.51,1424.0,27179.0,2892.0,2.0,1342.0,2.0,2058.0,3,"(35, 55]",3,"(60000, 120000]"
2583,KY,40258.0,1,Louisville,US,27000.0,37.8,49939.0,23050.0,38.15,-85.84,3314.0,22807.0,3434.0,0.0,68.0,0.0,1166.0,3,"(35, 55]",1,"(0, 60000]"
2584,KY,40299.0,3,Louisville,US,38402.0,40.0,69555.0,33147.0,38.22,-85.52,2254.0,33190.0,3081.0,22.0,653.0,0.0,1859.0,3,"(35, 55]",2,"(60000, 120000]"
2585,KY,40324.0,2,Georgetown,US,44644.0,35.1,64495.0,28343.0,38.23,-84.53,4762.0,39223.0,2345.0,86.0,441.0,0.0,2360.0,2,"(35, 55]",2,"(60000, 120000]"
2586,KY,40351.0,1,Morehead,US,19918.0,32.6,37360.0,19003.0,38.18,-83.43,3747.0,19080.0,275.0,67.0,89.0,0.0,516.0,2,"(18, 35]",1,"(0, 60000]"
2587,KY,40356.0,1,Nicholasville,US,42266.0,38.3,51311.0,27314.0,37.94,-84.55,7742.0,39057.0,1681.0,128.0,182.0,0.0,1721.0,3,"(35, 55]",2,"(0, 60000]"
2588,KY,40383.0,2,Versailles,US,22545.0,41.3,61602.0,31406.0,38.05,-84.71,2885.0,20061.0,1086.0,10.0,161.0,1.0,1009.0,3,"(35, 55]",2,"(60000, 120000]"
2589,KY,40391.0,1,Winchester,US,35360.0,41.6,47959.0,25494.0,37.99,-84.21,5389.0,32843.0,1872.0,16.0,204.0,0.0,694.0,3,"(35, 55]",1,"(0, 60000]"
2590,KY,40475.0,3,Richmond,US,57892.0,33.4,41796.0,22659.0,37.74,-84.28,11758.0,52373.0,3211.0,357.0,601.0,42.0,2157.0,2,"(18, 35]",1,"(0, 60000]"
2591,KY,40502.0,3,Lexington,US,26335.0,38.7,60577.0,46509.0,38.03,-84.48,3815.0,23968.0,884.0,188.0,941.0,0.0,649.0,3,"(35, 55]",2,"(60000, 120000]"
2592,KY,40503.0,3,Lexington,US,28611.0,37.8,53917.0,30662.0,38.0,-84.52,4345.0,25433.0,815.0,75.0,1331.0,10.0,1264.0,3,"(35, 55]",2,"(0, 60000]"
2593,KY,40504.0,2,Lexington,US,26282.0,32.7,31136.0,19454.0,38.05,-84.51,8746.0,18329.0,2717.0,247.0,398.0,5.0,1872.0,2,"(18, 35]",1,"(0, 60000]"
2594,KY,40506.0,2,Lexington,US,2714.0,19.1,0.0,3904.0,38.04,-84.5,0.0,2175.0,302.0,0.0,122.0,0.0,162.0,2,"(18, 35]",1,
2595,KY,40507.0,1,Lexington,US,1710.0,41.9,23366.0,42579.0,38.05,-84.5,527.0,1401.0,254.0,0.0,9.0,0.0,92.0,3,"(35, 55]",1,"(0, 60000]"
2596,KY,40508.0,1,Lexington,US,26515.0,22.6,21340.0,15896.0,38.03,-84.51,11263.0,16313.0,7329.0,9.0,1221.0,6.0,1815.0,2,"(18, 35]",1,"(0, 60000]"
2597,KY,40509.0,5,Lexington,US,35588.0,34.6,67445.0,36979.0,38.04,-84.42,3493.0,27296.0,5291.0,47.0,1696.0,17.0,1847.0,2,"(18, 35]",2,"(60000, 120000]"
2598,KY,40511.0,1,Lexington,US,32265.0,33.7,51404.0,25782.0,38.07,-84.53,4826.0,18957.0,9598.0,61.0,382.0,81.0,1751.0,2,"(18, 35]",2,"(0, 60000]"
2599,KY,40513.0,1,Lexington,US,11188.0,43.3,116440.0,53600.0,38.02,-84.56,533.0,9221.0,211.0,14.0,1399.0,0.0,491.0,3,"(35, 55]",3,"(60000, 120000]"
2600,KY,40514.0,1,Lexington,US,15337.0,37.3,80051.0,38663.0,37.98,-84.55,276.0,13411.0,655.0,0.0,783.0,0.0,732.0,3,"(35, 55]",2,"(60000, 120000]"
2601,KY,40517.0,1,Lexington,US,36025.0,31.8,37988.0,22140.0,37.98,-84.5,9220.0,25624.0,7731.0,54.0,817.0,14.0,2863.0,2,"(18, 35]",1,"(0, 60000]"
2602,KY,40601.0,3,Frankfort,US,50313.0,40.9,48072.0,26901.0,38.2,-84.81,7039.0,41795.0,5173.0,109.0,802.0,0.0,2916.0,3,"(35, 55]",1,"(0, 60000]"
2603,KY,40741.0,1,London,US,22195.0,38.7,38095.0,20395.0,37.11,-84.1,4482.0,21640.0,283.0,76.0,138.0,0.0,85.0,3,"(35, 55]",1,"(0, 60000]"
2604,KY,41005.0,1,Burlington,US,23848.0,35.8,70348.0,28018.0,39.02,-84.69,1668.0,22374.0,384.0,103.0,268.0,0.0,1346.0,2,"(35, 55]",2,"(60000, 120000]"
2605,KY,41011.0,1,Covington,US,25098.0,36.0,37432.0,26419.0,39.09,-84.51,6664.0,19591.0,3469.0,61.0,167.0,0.0,1743.0,3,"(35, 55]",1,"(0, 60000]"
2606,KY,41017.0,2,Fort Mitchell,US,39959.0,38.7,67849.0,36651.0,39.05,-84.55,2727.0,37090.0,876.0,136.0,1052.0,5.0,1124.0,3,"(35, 55]",2,"(60000, 120000]"
2607,KY,41042.0,3,Florence,US,51276.0,37.1,54439.0,27618.0,39.02,-84.63,5625.0,46087.0,2333.0,60.0,968.0,0.0,2091.0,3,"(35, 55]",2,"(0, 60000]"
2608,KY,41048.0,5,Hebron,US,15378.0,34.3,91515.0,33389.0,39.08,-84.66,479.0,14095.0,528.0,117.0,470.0,0.0,336.0,2,"(18, 35]",2,"(60000, 120000]"
2609,KY,41051.0,1,Independence,US,28805.0,33.5,67164.0,25477.0,38.93,-84.55,2036.0,27700.0,250.0,28.0,347.0,50.0,649.0,2,"(18, 35]",2,"(60000, 120000]"
2610,KY,41071.0,3,Newport,US,20818.0,34.2,40316.0,23282.0,39.09,-84.47,5234.0,18118.0,1832.0,1.0,122.0,19.0,867.0,2,"(18, 35]",1,"(0, 60000]"
2611,KY,41076.0,2,Highland Heights,US,18195.0,37.7,61560.0,29689.0,39.03,-84.42,1816.0,17287.0,399.0,0.0,131.0,0.0,570.0,3,"(35, 55]",2,"(60000, 120000]"
2612,KY,41091.0,1,Union,US,17899.0,36.2,92970.0,37715.0,38.93,-84.68,587.0,16442.0,81.0,6.0,1187.0,0.0,240.0,3,"(35, 55]",2,"(60000, 120000]"
2613,KY,41094.0,1,Walton,US,14795.0,34.6,67783.0,27813.0,38.89,-84.62,1874.0,13966.0,390.0,0.0,74.0,0.0,158.0,2,"(18, 35]",2,"(60000, 120000]"
2614,KY,41101.0,1,Ashland,US,19280.0,38.7,37457.0,24123.0,38.48,-82.64,5233.0,17905.0,563.0,43.0,237.0,0.0,931.0,3,"(35, 55]",1,"(0, 60000]"
2615,KY,42001.0,1,Paducah,US,27593.0,43.6,44532.0,33852.0,37.08,-88.69,4162.0,22850.0,3395.0,122.0,422.0,0.0,1307.0,3,"(35, 55]",1,"(0, 60000]"
2616,KY,42101.0,3,Bowling Green,US,58390.0,27.4,35900.0,16842.0,37.0,-86.43,13921.0,44471.0,7740.0,188.0,1685.0,21.0,2868.0,2,"(18, 35]",1,"(0, 60000]"
2617,KY,42104.0,2,Bowling Green,US,30484.0,36.1,51316.0,29148.0,36.96,-86.42,3574.0,26388.0,1990.0,60.0,1097.0,39.0,323.0,3,"(35, 55]",2,"(0, 60000]"
2618,KY,42223.0,2,Fort Campbell,US,20846.0,22.2,42103.0,16107.0,36.67,-87.45,2455.0,15215.0,2970.0,276.0,608.0,170.0,2597.0,2,"(18, 35]",1,"(0, 60000]"
2619,KY,42240.0,1,Hopkinsville,US,43567.0,35.7,37927.0,21417.0,36.83,-87.47,8731.0,30779.0,10303.0,142.0,452.0,0.0,3075.0,2,"(35, 55]",1,"(0, 60000]"
2620,KY,42301.0,2,Owensboro,US,43243.0,38.6,42029.0,22891.0,37.75,-87.11,7652.0,38990.0,2538.0,32.0,196.0,0.0,2595.0,3,"(35, 55]",1,"(0, 60000]"
2621,KY,42303.0,2,Owensboro,US,40029.0,38.8,46127.0,24418.0,37.76,-87.07,6032.0,36246.0,1878.0,135.0,680.0,0.0,1360.0,3,"(35, 55]",1,"(0, 60000]"
2622,KY,42501.0,1,Somerset,US,18020.0,39.1,26744.0,15937.0,37.05,-84.63,6294.0,17148.0,344.0,56.0,11.0,0.0,736.0,3,"(35, 55]",1,"(0, 60000]"
2623,KY,42701.0,1,Elizabethtown,US,50367.0,38.2,51874.0,26941.0,37.71,-85.84,6515.0,42119.0,4027.0,63.0,1511.0,131.0,4175.0,3,"(35, 55]",2,"(0, 60000]"
2624,LA,70001.0,1,Metairie,US,39980.0,37.5,47917.0,29837.0,30.01,-90.16,6841.0,31809.0,5099.0,105.0,1467.0,3.0,1817.0,3,"(35, 55]",1,"(0, 60000]"
2625,LA,70002.0,2,Metairie,US,19092.0,40.9,50948.0,36337.0,30.01,-90.16,3365.0,14674.0,2211.0,71.0,1202.0,0.0,479.0,3,"(35, 55]",2,"(0, 60000]"
2626,LA,70005.0,1,Metarie,US,25213.0,44.2,55721.0,44303.0,30.0,-90.13,2791.0,23178.0,848.0,32.0,531.0,0.0,879.0,3,"(35, 55]",2,"(0, 60000]"
2627,LA,70006.0,2,Metairie,US,16687.0,39.8,63676.0,31225.0,30.0,-90.18,1910.0,13503.0,972.0,28.0,1036.0,0.0,766.0,3,"(35, 55]",2,"(60000, 120000]"
2628,LA,70056.0,1,Gretna,US,41068.0,34.5,50927.0,23713.0,29.89,-90.03,7836.0,18440.0,15312.0,180.0,2356.0,76.0,2402.0,2,"(18, 35]",2,"(0, 60000]"
2629,LA,70058.0,1,Harvey,US,40026.0,35.9,46683.0,22274.0,29.9,-90.06,7597.0,12065.0,22727.0,32.0,2843.0,0.0,1962.0,3,"(35, 55]",1,"(0, 60000]"
2630,LA,70062.0,1,Kenner,US,16318.0,36.9,32989.0,18327.0,30.01,-90.23,4100.0,7304.0,7910.0,32.0,257.0,0.0,344.0,3,"(35, 55]",1,"(0, 60000]"
2631,LA,70065.0,2,Kenner,US,51986.0,38.5,54159.0,28994.0,30.02,-90.25,6282.0,38101.0,8300.0,113.0,2616.0,0.0,1194.0,3,"(35, 55]",2,"(0, 60000]"
2632,LA,70072.0,1,Marrero,US,54248.0,37.5,42417.0,21466.0,29.88,-90.1,10810.0,27881.0,21747.0,302.0,2597.0,12.0,1905.0,3,"(35, 55]",1,"(0, 60000]"
2633,LA,70113.0,1,New Orleans,US,7841.0,38.0,16149.0,17381.0,29.95,-90.08,3540.0,1153.0,6304.0,6.0,201.0,0.0,185.0,3,"(35, 55]",1,"(0, 60000]"
2634,LA,70115.0,1,New Orleans,US,34775.0,37.3,52293.0,46813.0,29.93,-90.08,6718.0,21777.0,11005.0,126.0,639.0,8.0,1287.0,3,"(35, 55]",2,"(0, 60000]"
2635,LA,70118.0,2,New Orleans,US,36068.0,31.4,41110.0,32154.0,29.94,-90.12,9565.0,20006.0,13531.0,101.0,1118.0,47.0,1656.0,2,"(18, 35]",1,"(0, 60000]"
2636,LA,70119.0,1,New Orleans,US,36626.0,35.0,29190.0,23663.0,29.95,-90.07,10642.0,13805.0,20962.0,236.0,270.0,0.0,1344.0,2,"(18, 35]",1,"(0, 60000]"
2637,LA,70123.0,2,River Ridge,US,26642.0,43.9,60767.0,37589.0,29.96,-90.19,2119.0,23008.0,2444.0,43.0,491.0,0.0,601.0,3,"(35, 55]",2,"(60000, 120000]"
2638,LA,70124.0,1,New Orleans,US,20781.0,37.1,83451.0,48465.0,30.0,-90.11,1357.0,18804.0,1089.0,102.0,391.0,0.0,367.0,3,"(35, 55]",2,"(60000, 120000]"
2639,LA,70130.0,7,New Orleans,US,13743.0,36.6,50135.0,50221.0,29.95,-90.06,2568.0,9917.0,2906.0,7.0,325.0,0.0,451.0,3,"(35, 55]",2,"(0, 60000]"
2640,LA,70301.0,1,Thibodaux,US,44529.0,35.6,50673.0,26238.0,29.81,-90.82,6517.0,33963.0,8883.0,243.0,402.0,0.0,1530.0,2,"(35, 55]",2,"(0, 60000]"
2641,LA,70360.0,1,Houma,US,28143.0,36.8,65288.0,30666.0,29.61,-90.75,3371.0,22319.0,3710.0,940.0,370.0,35.0,1267.0,3,"(35, 55]",2,"(60000, 120000]"
2642,LA,70401.0,1,Hammond,US,19508.0,29.0,37540.0,22770.0,30.5,-90.49,4719.0,11684.0,7129.0,0.0,323.0,0.0,676.0,2,"(18, 35]",1,"(0, 60000]"
2643,LA,70402.0,1,Hammond,US,1827.0,19.6,0.0,2800.0,30.51,-90.47,0.0,1218.0,538.0,6.0,34.0,0.0,62.0,2,"(18, 35]",1,
2644,LA,70403.0,1,Hammond,US,27783.0,34.3,39055.0,21189.0,30.44,-91.02,7260.0,16647.0,9929.0,20.0,401.0,18.0,975.0,2,"(18, 35]",1,"(0, 60000]"
2645,LA,70433.0,2,Covington,US,34323.0,39.9,64880.0,34755.0,30.44,-90.08,3631.0,29811.0,3067.0,65.0,541.0,8.0,1116.0,3,"(35, 55]",2,"(60000, 120000]"
2646,LA,70448.0,1,Mandeville,US,25136.0,40.5,79296.0,38303.0,30.38,-90.09,1223.0,23294.0,794.0,40.0,726.0,27.0,272.0,3,"(35, 55]",2,"(60000, 120000]"
2647,LA,70458.0,2,Slidell,US,36710.0,39.9,58531.0,28667.0,30.28,-89.76,4279.0,29773.0,5215.0,199.0,436.0,10.0,1540.0,3,"(35, 55]",2,"(0, 60000]"
2648,LA,70460.0,1,Slidell,US,23611.0,35.7,44020.0,21006.0,30.31,-89.83,5242.0,15570.0,6970.0,178.0,126.0,0.0,1440.0,2,"(35, 55]",1,"(0, 60000]"
2649,LA,70461.0,1,Slidell,US,28396.0,37.4,59859.0,27280.0,30.28,-89.75,3090.0,20421.0,6366.0,85.0,823.0,0.0,924.0,3,"(35, 55]",2,"(0, 60000]"
2650,LA,70471.0,1,Mandeville,US,21409.0,41.6,86975.0,43711.0,30.39,-90.09,1071.0,19374.0,717.0,30.0,640.0,0.0,872.0,3,"(35, 55]",2,"(60000, 120000]"
2651,LA,70501.0,1,Lafayette,US,30221.0,33.6,24491.0,15507.0,30.26,-91.99,9870.0,7331.0,22334.0,55.0,199.0,3.0,410.0,2,"(18, 35]",1,"(0, 60000]"
2652,LA,70503.0,1,Lafayette,US,29838.0,33.0,63989.0,37538.0,30.18,-92.08,2544.0,26244.0,2143.0,83.0,714.0,0.0,1032.0,2,"(18, 35]",2,"(60000, 120000]"
2653,LA,70506.0,1,Lafayette,US,43589.0,31.3,41904.0,25563.0,30.19,-92.08,9372.0,30893.0,9409.0,26.0,1408.0,0.0,2186.0,2,"(18, 35]",1,"(0, 60000]"
2654,LA,70508.0,3,Lafayette,US,36907.0,36.5,71082.0,43384.0,30.19,-92.01,3042.0,31045.0,4195.0,176.0,738.0,0.0,1450.0,3,"(35, 55]",2,"(60000, 120000]"
2655,LA,70518.0,1,Broussard,US,13158.0,36.5,68851.0,37936.0,30.15,-91.95,1731.0,10307.0,2042.0,16.0,349.0,0.0,652.0,3,"(35, 55]",2,"(60000, 120000]"
2656,LA,70560.0,1,New Iberia,US,42450.0,34.7,40777.0,20661.0,29.98,-91.82,9829.0,23879.0,15623.0,219.0,1357.0,0.0,2085.0,2,"(18, 35]",1,"(0, 60000]"
2657,LA,70601.0,3,Lake Charles,US,32791.0,36.4,29617.0,19011.0,30.21,-93.22,9276.0,9382.0,22267.0,5.0,163.0,0.0,1208.0,3,"(35, 55]",1,"(0, 60000]"
2658,LA,70605.0,2,Lake Charles,US,34830.0,37.7,61500.0,36177.0,30.19,-93.22,3017.0,29897.0,2398.0,254.0,1409.0,0.0,1580.0,3,"(35, 55]",2,"(60000, 120000]"
2659,LA,70663.0,1,Sulphur,US,27497.0,37.5,49299.0,23110.0,30.23,-93.36,4150.0,25546.0,1393.0,69.0,152.0,0.0,615.0,3,"(35, 55]",1,"(0, 60000]"
2660,LA,70726.0,2,Denham Springs,US,54813.0,34.3,60807.0,26694.0,30.53,-90.96,7461.0,48629.0,4134.0,205.0,256.0,0.0,1026.0,2,"(18, 35]",2,"(60000, 120000]"
2661,LA,70737.0,1,Gonzales,US,41358.0,36.2,65921.0,28721.0,30.21,-90.95,5046.0,30177.0,9787.0,11.0,207.0,0.0,1998.0,3,"(35, 55]",2,"(60000, 120000]"
2662,LA,70808.0,1,Baton Rouge,US,31899.0,31.6,62250.0,39945.0,30.42,-91.14,4447.0,24673.0,4819.0,65.0,1526.0,0.0,1102.0,2,"(18, 35]",2,"(60000, 120000]"
2663,LA,70809.0,2,Baton Rouge,US,24399.0,36.3,60813.0,41080.0,30.43,-91.06,2114.0,18466.0,4127.0,50.0,1017.0,0.0,1110.0,3,"(35, 55]",2,"(60000, 120000]"
2664,LA,70810.0,2,Baton Rouge,US,38644.0,34.4,74382.0,42717.0,30.38,-91.03,4954.0,24267.0,11169.0,54.0,1869.0,36.0,905.0,2,"(18, 35]",2,"(60000, 120000]"
2665,LA,70816.0,2,Baton Rouge,US,44051.0,32.1,49688.0,28080.0,30.44,-91.02,7450.0,23158.0,16551.0,200.0,2185.0,0.0,2525.0,2,"(18, 35]",1,"(0, 60000]"
2666,LA,70817.0,1,Baton Rouge,US,32533.0,38.2,85117.0,38410.0,30.36,-91.01,1424.0,24968.0,5487.0,0.0,1604.0,13.0,882.0,3,"(35, 55]",2,"(60000, 120000]"
2667,LA,70836.0,2,Baton Rouge,US,0.0,0.0,0.0,0.0,30.39,-91.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
2668,LA,71105.0,3,Shreveport,US,22625.0,34.3,56658.0,34048.0,32.45,-93.72,2665.0,18358.0,2724.0,134.0,686.0,4.0,1048.0,2,"(18, 35]",2,"(0, 60000]"
2669,LA,71106.0,3,Shreveport,US,36106.0,37.6,52750.0,33055.0,32.46,-93.73,7158.0,18803.0,15905.0,243.0,217.0,0.0,473.0,3,"(35, 55]",2,"(0, 60000]"
2670,LA,71110.0,1,Shreveport,US,3854.0,22.0,55909.0,21930.0,32.51,-93.66,99.0,2687.0,641.0,18.0,148.0,24.0,438.0,2,"(18, 35]",2,"(0, 60000]"
2671,LA,71111.0,3,Bossier City,US,41841.0,33.6,51524.0,29166.0,32.56,-93.71,7447.0,28469.0,10809.0,179.0,744.0,0.0,1550.0,2,"(18, 35]",2,"(0, 60000]"
2672,LA,71112.0,1,Bossier City,US,32625.0,35.1,51179.0,24995.0,32.53,-93.7,4043.0,22900.0,7090.0,175.0,543.0,112.0,2380.0,2,"(35, 55]",2,"(0, 60000]"
2673,LA,71201.0,1,Monroe,US,20229.0,40.8,44355.0,35685.0,32.53,-92.12,3778.0,12403.0,6786.0,93.0,268.0,12.0,1046.0,3,"(35, 55]",1,"(0, 60000]"
2674,LA,71209.0,1,Monroe,US,166.0,19.4,0.0,0.0,32.53,-92.07,0.0,142.0,24.0,0.0,0.0,0.0,0.0,2,"(18, 35]",1,
2675,LA,71270.0,1,Ruston,US,30986.0,27.2,32375.0,22055.0,32.54,-92.65,10468.0,17213.0,12188.0,46.0,678.0,0.0,884.0,2,"(18, 35]",1,"(0, 60000]"
2676,LA,71301.0,2,Alexandria,US,22941.0,35.7,30228.0,17927.0,31.28,-92.46,6797.0,8245.0,13495.0,48.0,857.0,0.0,500.0,2,"(35, 55]",1,"(0, 60000]"
2677,LA,71459.0,1,Ft. Polk,US,12075.0,22.4,45399.0,17417.0,31.05,-93.22,1349.0,8517.0,2301.0,112.0,109.0,109.0,1117.0,2,"(18, 35]",1,"(0, 60000]"
2678,MA,1035.0,1,Hadley,US,5324.0,46.0,65625.0,39502.0,42.36,-72.55,353.0,5076.0,51.0,23.0,111.0,0.0,72.0,3,"(35, 55]",2,"(60000, 120000]"
2679,MA,1040.0,2,Holyoke,US,40342.0,35.4,36608.0,22343.0,42.17,-72.64,11323.0,33101.0,1827.0,200.0,618.0,17.0,1484.0,2,"(35, 55]",1,"(0, 60000]"
2680,MA,1056.0,2,Ludlow,US,21348.0,44.7,63548.0,31586.0,42.17,-72.45,998.0,20024.0,300.0,33.0,212.0,5.0,397.0,3,"(35, 55]",2,"(60000, 120000]"
2681,MA,1201.0,1,Pittsfield,US,45328.0,43.3,44509.0,27192.0,42.47,-73.2,7442.0,39822.0,2533.0,99.0,872.0,6.0,2286.0,3,"(35, 55]",1,"(0, 60000]"
2682,MA,1331.0,1,Athol,US,13290.0,43.7,51849.0,24925.0,42.58,-72.19,1991.0,12634.0,81.0,8.0,106.0,0.0,337.0,3,"(35, 55]",2,"(0, 60000]"
2683,MA,1460.0,1,Littleton,US,9359.0,44.5,111680.0,47973.0,42.55,-71.48,396.0,8589.0,36.0,0.0,460.0,0.0,548.0,3,"(35, 55]",3,"(60000, 120000]"
2684,MA,1506.0,1,LUDLOW,US,3405.0,42.0,63920.0,32060.0,42.17,-72.45,301.0,3201.0,21.0,12.0,11.0,0.0,252.0,3,"(35, 55]",2,"(60000, 120000]"
2685,MA,1532.0,1,Northborough,US,14814.0,42.2,107797.0,44362.0,42.29,-71.67,461.0,12745.0,221.0,39.0,1423.0,7.0,582.0,3,"(35, 55]",3,"(60000, 120000]"
2686,MA,1545.0,1,Shrewsbury,US,35963.0,40.5,94273.0,42269.0,42.28,-71.7,1683.0,27577.0,1297.0,33.0,5749.0,0.0,1997.0,3,"(35, 55]",2,"(60000, 120000]"
2687,MA,1570.0,1,Webster,US,16827.0,41.0,48057.0,26209.0,42.06,-71.86,2542.0,14698.0,756.0,0.0,379.0,0.0,538.0,3,"(35, 55]",1,"(0, 60000]"
2688,MA,1590.0,2,Sutton,US,9080.0,43.8,108547.0,42061.0,42.16,-71.74,338.0,8680.0,67.0,0.0,73.0,16.0,485.0,3,"(35, 55]",3,"(60000, 120000]"
2689,MA,1605.0,1,Worcester,US,28242.0,31.9,36429.0,20926.0,42.3,-71.77,7467.0,17062.0,4832.0,55.0,2131.0,16.0,4474.0,2,"(18, 35]",1,"(0, 60000]"
2690,MA,1701.0,1,Framingham,US,31949.0,43.6,91430.0,42197.0,42.31,-71.42,1770.0,26743.0,1799.0,115.0,2169.0,0.0,1054.0,3,"(35, 55]",2,"(60000, 120000]"
2691,MA,1748.0,2,Hopkinton,US,15925.0,40.9,138551.0,58672.0,42.22,-71.54,369.0,14750.0,171.0,0.0,668.0,0.0,487.0,3,"(35, 55]",3,"(120000, 180000]"
2692,MA,1752.0,2,Marlborough,US,39425.0,39.7,71790.0,36089.0,42.36,-71.61,2837.0,30928.0,896.0,39.0,1891.0,0.0,8572.0,3,"(35, 55]",2,"(60000, 120000]"
2693,MA,1757.0,1,Milford,US,28543.0,39.2,70162.0,34688.0,42.16,-71.5,3146.0,24394.0,844.0,103.0,634.0,26.0,1269.0,3,"(35, 55]",2,"(60000, 120000]"
2694,MA,1760.0,2,Natick,US,34683.0,40.5,100922.0,51211.0,42.3,-71.38,1383.0,29729.0,509.0,65.0,3564.0,0.0,913.0,3,"(35, 55]",3,"(60000, 120000]"
2695,MA,1803.0,3,Burlington,US,25467.0,42.4,94518.0,40796.0,42.49,-71.19,1335.0,20542.0,868.0,0.0,3573.0,5.0,740.0,3,"(35, 55]",2,"(60000, 120000]"
2696,MA,1854.0,1,Lowell,US,29557.0,30.3,41640.0,19580.0,42.65,-71.33,6023.0,16808.0,1884.0,43.0,6724.0,15.0,1440.0,2,"(18, 35]",1,"(0, 60000]"
2697,MA,1887.0,1,Wilmington,US,23141.0,42.3,100862.0,38818.0,42.58,-71.16,691.0,21219.0,364.0,0.0,1120.0,15.0,713.0,3,"(35, 55]",3,"(60000, 120000]"
2698,MA,1889.0,1,North Reading,US,0.0,0.0,0.0,0.0,42.59,-71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
2699,MA,1905.0,1,Lynn,US,25668.0,32.5,50903.0,22478.0,42.45,-70.96,5835.0,11136.0,3843.0,107.0,2329.0,67.0,2673.0,2,"(18, 35]",2,"(0, 60000]"
2700,MA,1923.0,1,Danvers,US,27266.0,44.8,77949.0,37474.0,42.55,-70.94,1184.0,25643.0,353.0,14.0,766.0,0.0,526.0,3,"(35, 55]",2,"(60000, 120000]"
2701,MA,1960.0,1,PEABODY,US,51729.0,44.9,60469.0,33282.0,42.52,-70.89,4633.0,45863.0,1410.0,111.0,875.0,1.0,1685.0,3,"(35, 55]",2,"(60000, 120000]"
2702,MA,1970.0,1,Salem,US,42332.0,36.4,60583.0,32232.0,42.5,-70.9,5870.0,33273.0,2305.0,249.0,952.0,0.0,3173.0,3,"(35, 55]",2,"(60000, 120000]"
2703,MA,2026.0,1,Dedham,US,25224.0,42.4,83438.0,42653.0,42.23,-71.18,1168.0,21254.0,1789.0,40.0,915.0,0.0,1204.0,3,"(35, 55]",2,"(60000, 120000]"
2704,MA,2038.0,2,Franklin,US,32731.0,40.4,108272.0,45039.0,42.09,-71.42,1032.0,30432.0,277.0,18.0,1306.0,0.0,1080.0,3,"(35, 55]",3,"(60000, 120000]"
2705,MA,2052.0,1,Medfield,US,12368.0,43.3,138036.0,64117.0,42.19,-71.31,461.0,11530.0,3.0,13.0,461.0,0.0,288.0,3,"(35, 55]",3,"(120000, 180000]"
2706,MA,2081.0,1,Walpole,US,19270.0,43.7,97753.0,47356.0,42.14,-71.22,444.0,17984.0,274.0,0.0,613.0,0.0,642.0,3,"(35, 55]",2,"(60000, 120000]"
2707,MA,2090.0,2,Westwood,US,15094.0,45.8,135884.0,67042.0,42.22,-71.15,247.0,13854.0,55.0,0.0,936.0,0.0,454.0,3,"(35, 55]",3,"(120000, 180000]"
2708,MA,2108.0,1,Boston,US,4183.0,35.0,103973.0,90619.0,42.36,-71.07,320.0,3615.0,217.0,21.0,193.0,0.0,206.0,2,"(18, 35]",3,"(60000, 120000]"
2709,MA,2109.0,1,Boston,US,3947.0,32.7,111313.0,87507.0,42.36,-71.05,498.0,3443.0,123.0,0.0,150.0,0.0,92.0,2,"(18, 35]",3,"(60000, 120000]"
