State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
NE,69162,1,Sidney,US,41.14,-102.99,8037,39.0,53953,30266,2
NE,69361,1,Scottsbluff,US,41.85,-103.66,18122,38.5,41724,24671,6
NH,3053,1,Londonderry,US,42.86,-71.35,24237,40.9,94487,39893,10
NH,3054,1,Merrimack,US,42.82,-71.51,25595,42.6,90708,39695,2
NH,3060,2,Nashua,US,42.71,-71.44,29886,34.8,47235,25568,11
NH,3079,2,Salem,US,42.77,-71.22,28853,43.5,79755,37325,12
NH,3103,1,Manchester,US,42.96,-71.43,37219,35.3,51206,22547,12
NH,3755,1,Hanover,US,43.7,-72.29,10334,23.0,93639,35080,6
NH,30422,1,Epping,US,43.03,-71.07,0,0.0,0,0,5
NH,30605,1,Nashua,US,42.7,-71.44,39717,24.8,30923,19282,10
NH,30631,1,Nashua,US,42.8,-71.54,1828,47.4,26250,14278,6
NH,30633,1,Nashua,US,42.77,-71.5,8792,39.6,43173,19470,7
NH,30793,1,Salem,US,42.76,-71.22,0,0.0,0,0,11
NH,31034,1,Manchester,US,42.96,-71.44,0,0.0,0,0,12
NH,31037,2,Manchester,US,42.93,-71.45,4650,35.3,25000,8761,11
NH,31106,2,Bedford,US,42.96,-71.47,0,0.0,0,0,16
NH,32765,1,Tilton,US,43.46,-71.56,60485,33.3,66675,30062,1
NH,33016,1,Concord,US,43.22,-71.49,49863,39.0,39729,17473,6
NH,34312,1,Keene,US,42.93,-72.29,0,0.0,0,0,9
NH,34315,1,Keene,US,42.93,-72.31,0,0.0,0,0,4
NH,38013,1,Portsmouth,US,43.09,-70.79,0,0.0,0,0,10
NH,38014,1,Portsmouth,US,43.08,-70.76,0,0.0,0,0,18
NH,38202,1,Dover,US,43.22,-70.89,0,0.0,0,0,7
NH,38402,1,Greenland,US,43.05,-70.82,0,0.0,0,0,5
NH,38605,1,North Conway,US,44.02,-71.12,0,0.0,0,0,4
NH,38744,1,Seabrook,US,42.88,-70.87,941,37.4,24799,20703,7
NH,38781,1,Somersworth,US,43.23,-70.88,260,47.6,13750,12078,7
NJ,7004,1,Fairfield,US,40.89,-74.27,7556,45.5,106691,44498,17
NJ,7005,1,Boonton,US,40.91,-74.4,15315,42.7,100582,47807,7
NJ,7014,1,Clifton,US,40.83,-74.14,5155,38.4,99554,36894,19
NJ,7016,2,Cranford,US,40.66,-74.29,23328,42.4,115201,47409,15
NJ,7020,1,Edgewater,US,40.81,-73.98,11935,37.9,101767,63083,36
NJ,7024,2,Fort Lee,US,40.86,-73.97,36347,45.8,70420,44815,25
NJ,7033,1,Kenilworth,US,40.68,-74.28,8104,40.1,97279,41439,14
NJ,7041,1,Millburn,US,40.72,-74.31,7328,36.8,101235,52139,9
NJ,7047,1,North Bergen,US,40.79,-74.0,62570,36.0,55222,25437,37
NJ,7059,1,Warren,US,40.62,-74.49,15867,43.6,143833,64042,4
NJ,7069,1,Watchung,US,40.64,-74.41,6105,44.2,129718,71124,11
NJ,7070,1,Rutherford,US,40.82,-74.1,18434,40.1,84778,41748,17
NJ,7078,2,Shorthills,US,40.74,-74.36,12855,42.5,250001,109272,11
NJ,7083,1,Union,US,40.69,-74.31,54413,41.9,77749,34225,9
NJ,7094,1,Secaucus,US,40.78,-74.06,18170,40.2,86061,41318,20
NJ,7095,2,Woodbridge,US,40.56,-74.26,20176,35.9,79202,33895,8
NJ,7102,1,Newark,US,40.74,-74.17,13222,30.3,25238,14451,58
NJ,7114,2,Newark,US,40.69,-74.17,14251,34.6,21102,11690,25
NJ,7302,1,Jersey City,US,40.72,-74.03,39964,34.0,102211,63424,36
NJ,7310,1,Jersey City,US,40.73,-74.04,13156,30.9,136572,68822,33
NJ,7410,1,Fairlawn,US,40.94,-74.13,33164,42.2,99536,40691,13
NJ,7450,1,Ridgewood,US,40.98,-74.09,25387,41.8,148145,72680,7
NJ,7457,1,Riverdale,US,40.99,-74.31,4154,38.9,87274,50335,5
NJ,7462,1,Vernon,US,41.19,-74.49,7121,35.4,80278,34066,3
NJ,7470,3,Wayne,US,40.96,-74.24,55216,43.0,106469,45688,5
NJ,7601,2,Hackensack,US,40.91,-74.03,44035,39.2,55289,31474,13
NJ,7604,1,Hasbrouck Heights,US,40.86,-74.07,12100,41.2,81460,37855,18
NJ,7624,1,CLOSTER,US,40.97,-73.96,8582,43.6,124023,50169,7
NJ,7643,1,Little Ferry,US,40.86,-74.04,10856,41.0,67357,33332,16
NJ,7645,1,Montvale,US,41.05,-74.05,8199,42.8,110635,52336,8
NJ,7652,8,Paramus,US,40.96,-74.07,26760,46.8,100272,42105,11
NJ,7656,1,Park Ridge,US,41.04,-74.03,8852,43.8,104047,51120,2
NJ,7657,1,East Ridgefield,US,40.83,-74.0,11256,42.6,68843,30869,33
NJ,7675,1,Old Tappan,US,41.01,-73.98,26975,44.2,107295,53732,0
NJ,7702,1,Shrewsbury,US,40.33,-74.06,3923,44.5,116087,50857,7
NJ,7712,2,Ocean Township,US,40.23,-74.05,38955,39.1,54758,33569,8
NJ,7719,2,Wall Township,US,40.15,-74.06,21158,45.1,81121,43654,11
NJ,7724,1,Eatontown,US,40.29,-74.05,21736,42.3,74565,42435,11
NJ,7726,1,Manalapan,US,40.31,-74.3,43825,42.8,104567,46412,4
NJ,7728,2,Freehold,US,40.26,-74.26,55979,40.9,83675,38179,8
NJ,7731,1,Howell,US,40.14,-74.22,38637,38.3,99517,36347,8
NJ,7738,1,Lincroft,US,40.33,-74.12,6309,44.1,130682,49536,4
NJ,7751,1,Morganville,US,40.35,-74.31,19271,41.9,140357,57148,7
NJ,7753,1,Tinton Falls,US,40.22,-74.09,37551,44.6,57610,32282,10
NJ,7755,1,Oakhurst,US,40.26,-74.04,6151,42.2,91944,39077,10
NJ,7834,1,Denville,US,40.89,-74.48,17909,44.0,105075,51434,9
NJ,7840,1,Hackettstown,US,40.82,-74.84,29395,41.0,74022,37446,2
NJ,7866,1,Rockaway,US,40.92,-74.53,21827,43.6,95756,42656,4
NJ,7927,1,Cedar Knolls,US,40.81,-74.47,3455,44.3,98984,54013,14
NJ,7928,1,Chatham,US,40.75,-74.43,19316,41.1,145458,78322,7
NJ,7930,1,Chester,US,40.78,-74.69,8410,44.3,137986,64232,3
NJ,7936,1,East Hanover,US,40.81,-74.38,11248,45.9,102165,43593,6
NJ,7960,2,Morristown,US,40.8,-74.46,44554,40.9,102001,59153,15
NJ,7974,1,New Providence,US,40.71,-74.4,12096,40.2,143788,57746,6
NJ,8002,4,Cherry Hill,US,39.94,-75.03,22199,39.6,73729,36139,19
NJ,8005,1,Barnegat,US,39.76,-74.25,22946,45.5,65907,30901,1
NJ,8012,3,Turnersville,US,39.78,-75.04,40352,38.5,70435,30376,5
NJ,8016,1,Burlington,US,40.04,-74.82,33382,40.3,75454,30954,2
NJ,8034,2,Cherry Hill,US,39.91,-75.0,18558,42.2,87929,39633,11
NJ,8037,1,Hammonton,US,39.55,-74.74,24099,43.1,66441,32398,0
NJ,8043,1,Voorhees,US,39.84,-74.93,29375,43.4,78568,41549,0
NJ,8050,1,Manahawkin,US,39.71,-74.29,24935,44.1,69475,33531,5
NJ,8053,1,Evesham,US,39.89,-74.93,45664,41.4,90797,41902,10
NJ,8054,2,Mount Laurel,US,39.98,-74.89,41870,42.9,87724,46104,5
NJ,8057,1,Moorestown,US,39.94,-74.96,20861,44.5,120625,66222,14
NJ,8069,2,Pennsgrove,US,39.72,-75.45,12842,36.9,46000,22066,1
NJ,8081,2,Sicklerville,US,39.75,-74.99,48699,37.2,81923,32391,4
NJ,8096,2,Deptford,US,39.83,-75.1,35943,40.4,66606,32450,7
NJ,8205,1,Galloway,US,39.48,-74.54,28532,39.6,60072,27219,4
NJ,8226,1,Ocean City,US,39.28,-74.58,11470,54.5,57813,42629,24
NJ,8240,1,Pomona,US,39.49,-74.59,2531,20.3,0,3438,2
NJ,8401,1,Atlantic City,US,39.38,-74.43,39547,35.9,25737,18162,3
NJ,8512,3,Cranbury,US,40.32,-74.44,11078,40.4,82625,45934,1
NJ,8540,1,Princeton,US,40.31,-74.66,46888,38.9,127170,63894,10
NJ,8620,1,Yardville,US,40.18,-74.63,13402,41.2,87314,33891,5
NJ,8648,3,Lawrenceville,US,40.3,-74.68,32315,39.2,85090,38517,13
NJ,8701,1,Lakewood,US,40.06,-74.16,96575,22.4,40983,15124,8
NJ,8731,1,Forked River,US,39.87,-74.21,20092,43.4,67070,31748,1
NJ,8755,1,Toms River,US,40.05,-74.22,25607,48.1,69216,38925,6
NJ,8807,2,Bridgewater,US,40.59,-74.56,38865,41.2,113466,48442,3
NJ,8812,1,Green Brook,US,40.59,-74.5,14473,42.4,92666,42543,6
NJ,8822,1,Flemington,US,40.49,-74.86,30975,43.9,101020,47080,8
NJ,8830,1,Iselin,US,40.56,-74.3,18502,40.3,80953,32939,16
NJ,8837,2,Edison,US,40.55,-74.34,16557,38.8,75917,35717,25
NJ,8844,1,Hillsborough,US,40.5,-74.65,39600,40.2,112761,46866,4
NJ,8850,1,Milltown,US,40.42,-74.44,8723,41.2,104938,41257,2
NJ,8852,1,South Brunswick,US,40.38,-74.57,18177,37.8,100038,44062,3
NJ,8854,2,Piscataway,US,40.52,-74.43,57348,31.8,88494,31187,7
NJ,8865,2,Phillipsburg,US,40.69,-75.14,29479,41.4,55313,27839,8
NJ,8876,1,Somerville,US,40.57,-74.62,22348,39.5,88506,41565,16
NJ,8879,1,South Amboy,US,40.46,-74.3,23419,42.1,70107,36120,12
NJ,8889,1,Whitehouse Station,US,40.62,-74.76,9757,46.3,123233,64047,2
NJ,8901,2,New Brunswick,US,40.5,-74.44,57280,23.2,38435,14174,21
NJ,8902,1,North Brunswick,US,40.44,-74.5,41825,37.0,80402,34617,5
NJ,70025,1,Bayonne,US,40.67,-74.11,0,0.0,0,0,14
NJ,70067,1,West Caldwell,US,40.85,-74.3,2816,36.8,44172,21147,7
NJ,70141,1,Clifton,US,40.83,-74.14,0,0.0,0,0,19
NJ,70201,1,Edgewater,US,40.81,-73.98,0,0.0,0,0,36
NJ,70243,1,Fort Lee,US,40.86,-73.97,0,0.0,0,0,25
NJ,70245,1,Fort Lee,US,40.85,-73.97,0,0.0,0,0,24
NJ,70246,1,Fort Lee,US,40.86,-73.97,0,0.0,0,0,25
NJ,70282,1,Glen Ridge,US,40.8,-74.2,0,0.0,0,0,29
NJ,70304,2,Hoboken,US,40.74,-74.03,0,0.0,0,0,20
NJ,70305,1,Hoboken,US,40.75,-74.03,0,0.0,0,0,20
NJ,70363,1,Linden,US,40.62,-74.25,26531,32.8,39453,17810,14
NJ,70392,1,Livingston,US,40.8,-74.32,8455,36.1,49601,22362,5
NJ,70422,1,Montclair,US,40.81,-74.22,15881,35.2,39121,19632,18
NJ,70431,1,Upper Montclair,US,40.84,-74.21,5040,46.0,60934,26852,12
NJ,70474,1,North Bergen,US,40.8,-74.02,0,0.0,0,0,34
NJ,70661,1,Clark,US,40.63,-74.31,2474,40.3,36250,20178,10
NJ,70681,1,Roseland,US,40.82,-74.33,0,0.0,0,0,5
NJ,70732,2,East Rutherford,US,40.83,-74.08,1155,47.1,47857,24353,18
NJ,70791,1,South Orange,US,40.75,-74.26,26011,36.3,71906,28483,8
NJ,70801,1,South Plainfield,US,40.55,-74.43,33,0.0,0,0,11
NJ,70837,1,Union,US,40.68,-74.24,0,0.0,0,0,15
NJ,70881,1,Union,US,40.72,-74.29,0,0.0,0,0,12
NJ,70902,1,Westfield,US,40.65,-74.35,0,0.0,0,0,12
NJ,70937,1,West New York,US,40.78,-74.01,0,0.0,0,0,13
NJ,70943,1,Secaucus,US,40.79,-74.05,0,0.0,0,0,27
NJ,70951,1,Woodbridge,US,40.56,-74.3,0,0.0,0,0,16
NJ,71021,1,Newark,US,40.74,-74.18,524,54.9,16042,14863,38
NJ,71101,1,Nutley,US,40.82,-74.16,7688,41.8,21058,13187,14
NJ,72014,1,Elizabeth,US,40.66,-74.17,84,50.5,22083,13189,8
NJ,73022,1,Jersey City,US,40.72,-74.04,0,0.0,0,0,29
NJ,73101,3,Jersey City,US,40.73,-74.03,0,0.0,0,0,32
NJ,74011,1,Allendale,US,41.03,-74.13,26539,39.7,72429,35022,7
NJ,74162,1,Franklin,US,41.11,-74.58,0,0.0,0,0,4
NJ,74172,1,Franklin Lakes,US,40.99,-74.21,0,0.0,0,0,1
NJ,74301,1,Mahwah,US,41.1,-74.15,11888,43.0,37819,19378,6
NJ,74321,1,Midland Park,US,40.98,-74.14,0,0.0,0,0,12
NJ,74362,1,Oakland,US,41.03,-74.24,0,0.0,0,0,3
NJ,74422,1,Pompton Lakes,US,41.01,-74.29,696,49.0,45455,20910,5
NJ,74461,2,Ramsey,US,41.08,-74.14,0,0.0,0,0,9
NJ,74503,1,Ridgewood,US,40.98,-74.12,0,0.0,0,0,14
NJ,74521,1,Glen Rock,US,40.96,-74.13,126,46.6,31250,20925,9
NJ,74702,1,Wayne,US,40.94,-74.2,0,0.0,0,0,7
NJ,74706,1,Wayne,US,40.89,-74.26,0,0.0,0,0,16
NJ,74707,1,Wayne,US,40.95,-74.27,0,0.0,0,0,5
NJ,74812,1,Wyckoff,US,41.01,-74.17,0,0.0,0,0,7
NJ,76018,1,Hackensack,US,40.88,-74.06,28507,31.2,61557,22860,27
NJ,76242,1,Closter,US,40.97,-73.96,0,0.0,0,0,7
NJ,76312,1,Englewood,US,40.89,-73.97,0,0.0,0,0,10
NJ,76422,1,Hillsdale,US,41.0,-74.04,0,0.0,0,0,13
NJ,76471,1,Northvale,US,41.02,-73.95,1987,42.5,34896,16369,8
NJ,76525,1,Paramus,US,40.92,-74.06,1059,48.6,47917,22077,24
NJ,76751,1,Westwood,US,40.99,-74.03,0,0.0,0,0,17
NJ,76778,1,Woodcliff Lake,US,41.04,-74.07,0,0.0,0,0,8
NJ,77011,1,Red Bank,US,40.35,-74.07,19303,33.0,26922,12052,10
NJ,77282,2,Freehold,US,40.26,-74.29,0,0.0,0,0,12
NJ,77289,1,Freehold,US,40.25,-74.3,0,0.0,0,0,11
NJ,77473,1,Matawan,US,40.41,-74.23,96,43.1,0,16146,6
NJ,77481,1,Middletown,US,40.41,-74.13,21,64.5,0,55029,9
NJ,78343,1,Denville,US,40.87,-74.51,4539,34.9,48517,20471,3
NJ,78404,1,Hackettstown,US,40.85,-74.81,16970,37.5,40172,23066,7
NJ,78661,2,Rockaway,US,40.91,-74.56,382,42.3,49250,20118,9
NJ,78662,1,Rockaway,US,40.91,-74.55,2982,41.4,77603,28239,9
NJ,79012,1,Summit,US,40.72,-74.36,1341,30.3,117240,38055,12
NJ,79202,1,Basking  Ridge,US,40.65,-74.58,0,0.0,0,0,2
NJ,79211,1,Bedminster,US,40.65,-74.64,0,0.0,0,0,4
NJ,79242,1,Bernardsville,US,40.72,-74.56,0,0.0,0,0,8
NJ,79321,1,Florham Park,US,40.79,-74.39,0,0.0,0,0,9
NJ,79331,1,Gillette,US,40.67,-74.48,13038,33.0,40615,19711,2
NJ,79363,1,East Hanover,US,40.8,-74.36,5368,32.9,59545,25222,8
NJ,79402,1,Madison,US,40.75,-74.4,0,0.0,0,0,10
NJ,79502,1,Morris Plains,US,40.84,-74.46,1273,46.3,40521,21242,6
NJ,80022,2,Cherry Hill,US,39.94,-75.02,46336,31.2,57318,20710,17
NJ,80033,1,Cherry Hill,US,39.86,-74.97,24805,42.7,48195,30692,5
NJ,80215,1,Clementon,US,39.8,-75.04,18800,42.0,60386,34569,8
NJ,80331,1,Haddonfield,US,39.9,-75.03,0,0.0,0,0,13
NJ,80546,2,Mount Laurel,US,39.97,-74.91,118,49.7,0,26769,6
NJ,80552,1,Medford,US,39.87,-74.81,0,0.0,0,0,5
NJ,80573,1,Moorestown,US,39.96,-74.95,0,0.0,0,0,9
NJ,80751,1,Delran,US,40.02,-74.94,17762,36.8,40745,23281,10
NJ,80752,1,Riverside,US,40.01,-74.96,0,0.0,0,0,6
NJ,80801,1,Sewell,US,39.75,-75.08,121,53.5,52708,21578,5
NJ,80803,1,Sewell,US,39.77,-75.13,0,0.0,0,0,2
NJ,81021,1,Camden,US,39.95,-75.12,13,28.4,0,18638,18
NJ,82059,1,Absecon,US,39.46,-74.49,121,65.4,0,33814,1
NJ,82421,1,Rio Grande,US,39.02,-74.87,333,35.8,58750,26753,4
NJ,82441,1,Somers Point,US,39.33,-74.6,216,30.8,76313,30330,7
NJ,83303,1,Mays Landing,US,39.45,-74.64,0,0.0,0,0,7
NJ,83321,1,Millville,US,39.42,-75.04,468,41.9,41389,18275,4
NJ,83607,1,Vineland,US,39.43,-75.04,23427,35.2,47541,19572,6
NJ,84014,1,Atlantic City,US,39.36,-74.44,16387,35.2,78438,31049,15
NJ,84016,2,Atlantic City,US,39.35,-74.44,0,0.0,0,0,14
NJ,84017,1,Atlantic City,US,39.36,-74.42,4164,33.5,63381,25083,10
NJ,84022,1,Margate City,US,39.33,-74.5,681,34.2,85217,33261,6
NJ,85054,1,Bordentown,US,40.13,-74.72,6049,39.2,76558,50655,7
NJ,85345,1,Pennington,US,40.3,-74.78,59693,34.6,46416,20560,2
NJ,85424,1,Princeton,US,40.35,-74.66,0,0.0,0,0,16
NJ,86193,1,Hamilton,US,40.21,-74.69,0,0.0,0,0,4
NJ,86481,1,Lawrenceville,US,40.3,-74.68,0,0.0,0,0,13
NJ,86483,1,Lawrenceville,US,40.28,-74.73,0,0.0,0,0,5
NJ,86913,1,Trenton,US,40.18,-74.64,0,0.0,0,0,5
NJ,87234,1,Brick,US,40.06,-74.15,0,0.0,0,0,8
NJ,87501,1,Sea Girt,US,40.14,-74.06,15261,54.4,58117,49164,14
NJ,87533,1,Toms River,US,39.98,-74.18,136,35.1,24583,16614,9
NJ,87535,1,Toms River,US,39.95,-74.16,1055,47.7,60804,21853,10
NJ,88072,2,Bridgewater,US,40.59,-74.61,2204,27.1,24519,9605,6
NJ,88161,1,East Brunswick,US,40.46,-74.4,0,0.0,0,0,10
NJ,88231,1,Franklin TWP,US,40.43,-74.56,3353,35.2,70366,27967,1
NJ,88372,1,Edison,US,40.55,-74.34,0,0.0,0,0,25
NJ,88373,2,Edison,US,40.56,-74.34,0,0.0,0,0,21
NJ,88375,1,Edison,US,40.54,-74.33,0,0.0,0,0,16
NJ,88544,1,Piscataway,US,40.55,-74.44,0,0.0,0,0,11
NJ,88572,1,Old Bridge,US,40.38,-74.31,0,0.0,0,0,4
NJ,88654,1,Phillipsburg,US,40.68,-75.15,0,0.0,0,0,8
NJ,88736,1,Somerset,US,40.52,-74.52,0,0.0,0,0,7
NJ,88763,1,Branchburg,US,40.61,-74.69,0,0.0,0,0,2
NJ,88790,1,South Amboy,US,40.47,-74.29,0,0.0,0,0,8
NJ,89022,1,North Brunswick,US,40.46,-74.46,56,51.9,0,31705,10
NM,87004,1,Bernalillo,US,35.32,-106.54,10568,39.3,43839,22779,3
NM,87015,1,Edgewood,US,35.06,-106.19,11878,48.8,59482,29311,2
NM,87031,1,Los Lunas,US,34.81,-106.76,44460,36.9,45027,18828,2
NM,87102,2,Albuquerque,US,35.09,-106.64,19840,35.0,28220,19040,34
NM,87104,2,Albuquerque,US,35.11,-106.66,12423,41.6,43114,31685,19
NM,87106,1,Albuquerque,US,35.08,-106.61,25562,30.2,32838,26915,31
NM,87107,1,Albuquerque,US,35.13,-106.61,31220,40.4,40363,29317,14
NM,87108,1,Albuquerque,US,35.06,-106.58,37922,36.3,26297,20069,10
NM,87109,4,Albuquerque,US,35.17,-106.56,40426,37.9,42839,27480,7
NM,87110,7,Albuquerque,US,35.13,-106.57,37764,43.5,47689,28422,15
NM,87111,4,Albuquerque,US,35.15,-106.5,57689,44.6,61370,38513,3
NM,87112,3,Albuquerque,US,35.11,-106.52,43065,40.7,46782,27348,6
NM,87113,2,Albuquerque,US,35.18,-106.56,15461,35.3,64888,33229,6
NM,87114,4,Albuquerque,US,35.21,-106.65,67728,34.4,62187,27901,10
NM,87120,3,Albuquerque,US,35.18,-106.68,60631,35.2,63356,29956,4
NM,87123,2,Albuquerque,US,35.08,-106.51,43695,36.7,42101,25736,9
NM,87124,4,Rio Rancho,US,35.26,-106.64,53563,39.0,55728,26286,0
NM,87131,1,Albuquerque,US,35.09,-106.62,0,0.0,0,0,30
NM,87144,1,Rio Rancho,US,35.32,-106.58,39989,33.6,65586,27384,2
NM,87301,1,Gallup,US,35.54,-108.76,24361,29.3,45276,17072,7
NM,87402,3,Farmington,US,36.77,-108.15,10488,35.8,76520,33552,5
NM,87410,1,Aztec,US,36.83,-107.99,17360,39.2,49087,25178,4
NM,87501,3,Santa Fe,US,35.69,-105.94,15261,54.4,58117,49164,36
NM,87505,3,Santa Fe,US,35.68,-105.95,31007,49.0,53372,36349,36
NM,87507,4,Santa Fe,US,35.64,-106.01,46794,35.3,45691,23235,6
NM,87544,2,Los Alamos,US,35.88,-106.29,17939,43.5,101934,51148,5
NM,88001,1,Las Cruces,US,32.28,-106.76,36131,27.3,26066,15188,12
NM,88005,1,Las Cruces,US,32.29,-106.78,30982,36.0,44388,22415,13
NM,88011,3,Las Cruces,US,32.35,-106.74,29025,37.9,59708,36732,1
NM,88030,1,Deming,US,32.24,-107.99,23412,38.3,28177,15258,0
NM,88101,1,Clovis,US,34.42,-103.2,47180,30.7,41216,21952,6
NM,88103,1,Cannon AFB,US,34.39,-103.33,334,20.6,0,17691,0
NM,88201,2,Roswell,US,33.41,-104.52,26072,38.9,48715,26335,2
NM,88240,2,Hobbs,US,32.74,-103.14,38680,31.4,55559,22745,4
NM,88310,1,Alamogordo,US,32.9,-105.95,37002,38.9,41723,22362,5
NM,88345,1,Ruidoso,US,33.33,-105.68,8752,51.6,42213,26257,6
NV,89005,1,Boulder City,US,35.97,-114.85,15261,50.6,56460,31869,5
NV,89012,3,Henderson,US,36.02,-114.99,30209,43.5,68663,38359,3
NV,89014,5,Henderson,US,36.07,-115.04,38213,34.6,51156,27367,12
NV,89015,5,Henderson,US,36.04,-114.96,39988,40.7,50898,23898,3
NV,89019,2,Primm,US,35.61,-115.39,1804,56.8,38134,24435,6
NV,89027,1,Mesquite,US,36.81,-114.07,16533,54.0,44103,25315,2
NV,89029,2,Laughlin,US,35.15,-114.57,7855,57.7,33460,23024,4
NV,89030,3,North Las Vegas,US,36.24,-115.12,48009,29.3,28486,11639,2
NV,89031,3,North Las Vegas,US,36.27,-115.16,64876,33.7,59668,22762,4
NV,89032,1,North Las Vegas,US,36.2,-115.19,44699,31.6,52306,20044,4
NV,89044,1,Henderson,US,35.94,-115.12,17762,52.6,73005,39017,2
NV,89048,1,Pahrump,US,36.22,-115.99,19996,52.0,39107,20682,3
NV,89052,7,Henderson,US,36.02,-115.08,51903,42.5,73476,40566,7
NV,89074,4,Henderson,US,36.04,-115.05,49105,41.1,68427,35018,8
NV,89081,1,Las Vegas,US,36.28,-115.12,33498,28.1,55064,20508,3
NV,89084,4,North Las Vegas,US,36.29,-115.13,23100,36.3,75326,33554,2
NV,89101,4,Las Vegas,US,36.17,-115.12,40708,33.4,22392,13070,13
NV,89102,5,Las Vegas,US,36.16,-115.18,37433,33.5,31906,18602,11
NV,89103,6,Las Vegas,US,36.12,-115.19,49678,38.6,35387,21627,42
NV,89104,2,Las Vegas,US,36.15,-115.15,40301,37.9,32567,16810,22
NV,89106,5,Las Vegas,US,36.19,-115.16,26878,34.1,29975,15021,4
NV,89107,1,Las Vegas,US,36.18,-115.24,37147,35.7,40814,19506,10
NV,89109,32,Las Vegas,US,36.14,-115.15,7341,46.2,46828,56932,22
NV,89111,3,Las Vegas,US,36.08,-115.15,0,0.0,0,0,8
NV,89113,2,Las Vegas,US,36.06,-115.28,26796,36.5,58885,34970,9
NV,89117,6,Las Vegas,US,36.16,-115.28,53155,41.8,54630,33851,23
NV,89118,10,Las Vegas,US,36.09,-115.14,20420,37.6,48625,28028,14
NV,89119,14,Las Vegas,US,36.12,-115.12,47926,34.6,31873,19467,13
NV,89121,6,Las Vegas,US,36.14,-115.07,63313,41.3,37041,20525,2
NV,89122,1,Las Vegas,US,36.1,-115.05,48533,37.9,44225,20862,6
NV,89123,5,Las Vegas,US,36.05,-115.12,57563,38.9,58626,30171,8
NV,89128,4,Las Vegas,US,36.2,-115.26,37819,37.2,51365,26951,10
NV,89129,5,Las Vegas,US,36.24,-115.25,53137,38.5,65410,30409,4
NV,89130,6,Las Vegas,US,36.28,-115.21,34829,41.3,61608,26143,2
NV,89131,3,Las Vegas,US,36.3,-115.27,45539,37.4,76107,31280,6
NV,89134,2,Las Vegas,US,36.19,-115.3,25136,63.3,62191,44989,6
NV,89135,7,Las Vegas,US,36.16,-115.32,25640,45.1,88899,57869,5
NV,89139,5,Las Vegas,US,36.05,-115.18,36398,33.1,69854,27762,7
NV,89141,1,Las Vegas,US,36.0,-115.21,28895,35.0,83470,35648,2
NV,89142,1,Las Vegas,US,36.16,-115.05,32712,32.3,47134,18914,3
NV,89145,2,Las Vegas,US,36.18,-115.25,24550,42.2,55514,32751,9
NV,89146,1,Las Vegas,US,36.15,-115.24,18835,39.5,42949,22154,10
NV,89147,4,Las Vegas,US,36.12,-115.28,51808,38.5,52927,25541,12
NV,89148,2,Las Vegas,US,36.1,-115.3,44986,33.6,62013,28462,21
NV,89149,3,Las Vegas,US,36.29,-115.27,35356,35.9,64168,32372,10
NV,89154,1,Las Vegas,US,36.11,-115.14,0,0.0,0,0,13
NV,89158,4,Las Vegas,US,36.11,-115.17,0,0.0,0,0,41
NV,89183,1,Las Vegas,US,36.01,-115.14,38964,32.5,62256,27102,20
NV,89191,1,Nellis AFB,US,36.24,-115.05,818,21.3,0,20339,2
NV,89403,1,Dayton,US,39.26,-119.58,14383,45.5,48646,24900,1
NV,89406,1,Fallon,US,39.48,-118.79,24252,38.9,47415,24202,5
NV,89408,1,Fernley,US,39.61,-119.22,19229,39.9,52060,23193,3
NV,89410,1,Gardnerville,US,38.94,-119.74,10498,48.9,55065,30116,3
NV,89423,1,Minden,US,38.96,-119.78,10443,52.9,66176,31877,5
NV,89431,3,Sparks,US,39.56,-119.74,37800,34.6,38830,18751,5
NV,89434,3,Sparks,US,39.56,-119.7,25736,40.9,53631,26682,2
NV,89436,3,Sparks,US,39.61,-119.7,38337,38.8,75784,33589,2
NV,89448,1,Zephyr Cove,US,38.99,-119.94,1542,55.4,96250,51298,2
NV,89449,2,Stateline,US,38.96,-119.94,3130,45.2,51550,34477,15
NV,89451,1,Incline Village,US,39.25,-119.95,8770,48.0,74823,50960,5
NV,89501,3,Reno,US,39.53,-119.81,3551,51.7,20808,40323,37
NV,89502,2,Reno,US,39.53,-119.78,44777,34.3,34095,18814,13
NV,89503,3,Reno,US,39.53,-119.82,28246,30.4,40908,22391,36
NV,89506,1,Reno,US,39.61,-119.85,42448,33.1,56274,20915,1
NV,89509,3,Reno,US,39.51,-119.79,33572,44.0,50960,36828,32
NV,89511,5,Reno,US,39.47,-119.75,26173,45.8,81833,48844,5
NV,89512,1,Reno,US,39.56,-119.78,25561,30.7,30754,16079,6
NV,89519,1,Reno,US,39.48,-119.85,8131,52.3,99405,60908,0
NV,89521,3,Reno,US,39.44,-119.74,27554,37.9,81269,35845,3
NV,89523,3,Reno,US,39.53,-119.87,32736,36.8,63725,32141,3
NV,89557,1,Reno,US,39.55,-119.82,0,0.0,0,0,9
NV,89595,1,Reno,US,39.52,-119.78,0,0.0,0,0,17
NV,89701,2,Carson City,US,39.17,-119.75,26240,41.7,47679,23286,16
NV,89703,1,Carson City,US,39.2,-119.78,10142,50.5,66875,40148,3
NV,89705,1,Carson City,US,39.11,-119.78,5469,45.6,61686,32324,2
NV,89706,2,Carson City,US,39.19,-119.76,19778,39.9,39405,21657,8
